unique_id,price_paid,deed_date,postcode,property_type,new_build,estate_type,saon,paon,street,locality,town,district,county,transaction_category,linked_data_uri
"402A3A66-A1E8-A7DF-E063-4804A8C0B80D","105000","2025-09-05","LS12 5LH","T","N","F","","14","PINDER STREET","","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/402A3A66-A1E8-A7DF-E063-4804A8C0B80D/current"
"3B5CE842-7C0A-EE3A-E063-4804A8C0D6F1","245000","2025-07-14","LS12 5LP","S","N","F","","23","GAMBLE LANE","","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/3B5CE842-7C0A-EE3A-E063-4804A8C0D6F1/current"
"42C129E5-5C33-60A9-E063-4804A8C0C25D","260000","2025-10-03","LS12 5LS","S","N","F","","17","WOOD LANE","FARNLEY","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/42C129E5-5C33-60A9-E063-4804A8C0C25D/current"
"34222873-0759-4D2B-E063-4704A8C07853","100000","2025-04-10","LS12 5LT","F","N","L","","7","WHITEHALL GREEN","","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/34222873-0759-4D2B-E063-4704A8C07853/current"
"3B5CE842-7724-EE3A-E063-4804A8C0D6F1","95000","2025-02-26","LS12 5LT","F","N","L","","63","WHITEHALL GREEN","","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/3B5CE842-7724-EE3A-E063-4804A8C0D6F1/current"
"402A3A66-A33C-A7DF-E063-4804A8C0B80D","214995","2025-08-29","LS12 5LU","S","N","F","","105","RING ROAD","FARNLEY","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/402A3A66-A33C-A7DF-E063-4804A8C0B80D/current"
"402A3A66-A4BB-A7DF-E063-4804A8C0B80D","199995","2025-09-11","LS12 5LU","T","N","F","","187","RING ROAD","FARNLEY","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/402A3A66-A4BB-A7DF-E063-4804A8C0B80D/current"
"42C129E5-605F-60A9-E063-4804A8C0C25D","87500","2025-07-25","LS12 5LW","F","N","L","","2","WHITEHALL DRIVE","","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/42C129E5-605F-60A9-E063-4804A8C0C25D/current"
"4777E0AF-B2C8-5D59-E063-4804A8C09F8E","48000","2025-12-18","LS12 5LW","F","N","L","","26","WHITEHALL DRIVE","","LEEDS","LEEDS","WEST YORKSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/4777E0AF-B2C8-5D59-E063-4804A8C09F8E/current"
"36A61A95-3156-DEF2-E063-4704A8C046AE","319000","2025-03-31","LS12 5LX","S","N","F","","5","WATER LANE","","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/36A61A95-3156-DEF2-E063-4704A8C046AE/current"
"44F406B7-168E-1095-E063-4704A8C048D4","245000","2025-06-20","LS12 5LX","S","N","F","","38","WATER LANE","","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/44F406B7-168E-1095-E063-4704A8C048D4/current"
"4777E0AF-6F12-5D59-E063-4804A8C09F8E","189995","2025-10-31","LS12 5NE","S","N","F","","95","TONG DRIVE","","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/4777E0AF-6F12-5D59-E063-4804A8C09F8E/current"
"34222873-0723-4D2B-E063-4704A8C07853","95000","2025-02-28","LS12 5NJ","F","N","L","","8","WHITEHALL CROFT","","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/34222873-0723-4D2B-E063-4704A8C07853/current"
"3B5CE842-706B-EE3A-E063-4804A8C0D6F1","180000","2025-01-30","LS12 5NN","T","N","F","","32","WOOD GROVE","","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/3B5CE842-706B-EE3A-E063-4804A8C0D6F1/current"
"42C129E5-58B5-60A9-E063-4804A8C0C25D","180000","2025-09-25","LS12 5NN","T","N","F","","42","WOOD GROVE","","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/42C129E5-58B5-60A9-E063-4804A8C0C25D/current"
"44F406B7-162A-1095-E063-4704A8C048D4","295000","2025-10-30","LS12 5NN","D","N","F","","50","WOOD GROVE","","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/44F406B7-162A-1095-E063-4704A8C048D4/current"
"2D4D7609-BD91-BDF9-E063-4804A8C0672F","93000","2025-01-10","LS12 5NP","F","N","L","","310","WHITEHALL ROAD","","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/2D4D7609-BD91-BDF9-E063-4804A8C0672F/current"
"49E87C33-04C1-591C-E063-4704A8C00C31","99000","2025-11-21","LS12 5NP","F","N","L","","356","WHITEHALL ROAD","","LEEDS","LEEDS","WEST YORKSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/49E87C33-04C1-591C-E063-4704A8C00C31/current"
"49E87C32-A947-591C-E063-4704A8C00C31","208000","2025-12-19","LS12 5NP","S","N","F","","364","WHITEHALL ROAD","","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/49E87C32-A947-591C-E063-4704A8C00C31/current"
"34222873-4143-4D2B-E063-4704A8C07853","133000","2025-03-28","LS12 5NR","T","N","F","","5","BRANCH ROAD","LOWER WORTLEY","LEEDS","LEEDS","WEST YORKSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/34222873-4143-4D2B-E063-4704A8C07853/current"
"42C129E5-597B-60A9-E063-4804A8C0C25D","135000","2025-05-09","LS12 5NS","T","N","F","","6","POST HILL COURT","","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/42C129E5-597B-60A9-E063-4804A8C0C25D/current"
"36A61A95-2D9C-DEF2-E063-4704A8C046AE","160000","2025-05-08","LS12 5NS","T","N","F","","16","POST HILL COURT","","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/36A61A95-2D9C-DEF2-E063-4704A8C046AE/current"
"402A3A66-A770-A7DF-E063-4804A8C0B80D","185000","2025-08-15","LS12 5NU","S","N","F","","17","COW CLOSE ROAD","","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/402A3A66-A770-A7DF-E063-4804A8C0B80D/current"
"49E87C33-0369-591C-E063-4704A8C00C31","127500","2025-09-09","LS12 5NX","T","N","F","","3","BLACKPOOL GROVE","","LEEDS","LEEDS","WEST YORKSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/49E87C33-0369-591C-E063-4704A8C00C31/current"
"2F7F2B43-EEE3-E08F-E063-4804A8C05A49","128500","2025-02-10","LS12 5NX","T","N","F","","7","BLACKPOOL GROVE","","LEEDS","LEEDS","WEST YORKSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/2F7F2B43-EEE3-E08F-E063-4804A8C05A49/current"
"2F7F2B43-EEED-E08F-E063-4804A8C05A49","115000","2025-02-07","LS12 5NY","T","N","F","","6","BLACKPOOL TERRACE","","LEEDS","LEEDS","WEST YORKSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/2F7F2B43-EEED-E08F-E063-4804A8C05A49/current"
"2D4D7609-FB45-BDF9-E063-4804A8C0672F","75000","2025-01-07","LS12 5PB","T","N","F","","5","COBDEN AVENUE","","LEEDS","LEEDS","WEST YORKSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/2D4D7609-FB45-BDF9-E063-4804A8C0672F/current"
"42C129E5-5B79-60A9-E063-4804A8C0C25D","130000","2025-10-03","LS12 5PJ","T","N","F","","2","LYTHAM PLACE","","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/42C129E5-5B79-60A9-E063-4804A8C0C25D/current"
"44F406B7-5A88-1095-E063-4704A8C048D4","115000","2025-11-07","LS12 5PN","T","N","F","","12","BANGOR STREET","","LEEDS","LEEDS","WEST YORKSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/44F406B7-5A88-1095-E063-4704A8C048D4/current"
"36A61A95-2DC4-DEF2-E063-4704A8C046AE","128000","2025-05-02","LS12 5PS","T","N","F","","14","BANGOR TERRACE","","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/36A61A95-2DC4-DEF2-E063-4704A8C046AE/current"
"34222873-40B4-4D2B-E063-4704A8C07853","130000","2025-04-04","LS12 5PT","T","N","F","","1","BRANCH PLACE","","LEEDS","LEEDS","WEST YORKSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/34222873-40B4-4D2B-E063-4704A8C07853/current"
"34222873-41FC-4D2B-E063-4704A8C07853","131000","2025-04-01","LS12 5PT","T","N","F","","17","BRANCH PLACE","","LEEDS","LEEDS","WEST YORKSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/34222873-41FC-4D2B-E063-4704A8C07853/current"
"49E87C32-AAD7-591C-E063-4704A8C00C31","200000","2025-08-04","LS12 5QB","S","N","F","","35","HARE FARM AVENUE","","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/49E87C32-AAD7-591C-E063-4704A8C00C31/current"
"31C68072-D70A-FEE3-E063-4804A8C04F37","40500","2025-02-11","LS12 5QF","T","N","L","","1","WHITEHALL COURT","","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/31C68072-D70A-FEE3-E063-4804A8C04F37/current"
"31C68072-D706-FEE3-E063-4804A8C04F37","62000","2025-03-05","LS12 5QF","F","N","L","","3","WHITEHALL COURT","","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/31C68072-D706-FEE3-E063-4804A8C04F37/current"
"44F406B7-1959-1095-E063-4704A8C048D4","36750","2025-01-14","LS12 5QF","F","N","L","","6","WHITEHALL COURT","","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/44F406B7-1959-1095-E063-4704A8C048D4/current"
"44F406B7-5AD6-1095-E063-4704A8C048D4","92000","2025-11-14","LS12 5QG","T","N","F","","47","STONEBRIDGE LANE","","LEEDS","LEEDS","WEST YORKSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/44F406B7-5AD6-1095-E063-4704A8C048D4/current"
"3B5CE842-7101-EE3A-E063-4804A8C0D6F1","30000","2025-07-22","LS12 5QP","S","N","F","","2","WOLLEY GARDENS","","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/3B5CE842-7101-EE3A-E063-4804A8C0D6F1/current"
"3DCCB7CA-9F0B-5B9D-E063-4704A8C0331E","300000","2025-08-08","LS12 5QR","D","N","F","","3","ASHDENE","","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/3DCCB7CA-9F0B-5B9D-E063-4704A8C0331E/current"
"44F406B7-1C40-1095-E063-4704A8C048D4","265000","2025-10-28","LS12 5QS","S","N","F","","16","BEECHFIELD","","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/44F406B7-1C40-1095-E063-4704A8C048D4/current"
"49E87C32-AE1E-591C-E063-4704A8C00C31","279350","2025-12-05","LS12 5QS","D","N","F","","28","BEECHFIELD","","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/49E87C32-AE1E-591C-E063-4704A8C00C31/current"
"38EDC0C3-885B-0F63-E063-4704A8C00424","280000","2025-02-06","LS12 5QS","D","N","F","","42","BEECHFIELD","","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/38EDC0C3-885B-0F63-E063-4704A8C00424/current"
"31C68072-CFCA-FEE3-E063-4804A8C04F37","190000","2025-02-05","LS12 5QW","T","N","F","","4","WOLLEY COURT","","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/31C68072-CFCA-FEE3-E063-4804A8C04F37/current"
"49E87C32-AB50-591C-E063-4704A8C00C31","133000","2025-12-03","LS12 5RB","T","N","F","","78","NUTTING GROVE TERRACE","","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/49E87C32-AB50-591C-E063-4704A8C00C31/current"
"3B5CE842-B2B3-EE3A-E063-4804A8C0D6F1","127000","2025-05-28","LS12 5RE","T","N","F","","9","LOW MOORSIDE CLOSE","","LEEDS","LEEDS","WEST YORKSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/3B5CE842-B2B3-EE3A-E063-4804A8C0D6F1/current"
"4777E0AF-6E9F-5D59-E063-4804A8C09F8E","170000","2025-11-21","LS12 5RG","T","N","F","","17","LAWNS MOUNT","","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/4777E0AF-6E9F-5D59-E063-4804A8C09F8E/current"
"2F7F2B43-B6EE-E08F-E063-4804A8C05A49","160000","2025-01-31","LS12 5RG","T","N","F","","30","LAWNS MOUNT","","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/2F7F2B43-B6EE-E08F-E063-4804A8C05A49/current"
"3DCCB7CA-9ADE-5B9D-E063-4704A8C0331E","141000","2025-02-21","LS12 5RN","D","N","F","","1","LAWNS AVENUE","","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/3DCCB7CA-9ADE-5B9D-E063-4704A8C0331E/current"
"44F406B7-1501-1095-E063-4704A8C048D4","345000","2025-10-24","LS12 5RP","D","N","F","","2","LAWNS DENE","","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/44F406B7-1501-1095-E063-4704A8C048D4/current"
"3DCCB7CA-9D63-5B9D-E063-4704A8C0331E","183000","2025-08-08","LS12 5RQ","T","N","F","","6","LAWNS TERRACE","","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/3DCCB7CA-9D63-5B9D-E063-4704A8C0331E/current"
"3B5CE842-7583-EE3A-E063-4804A8C0D6F1","170000","2025-06-27","LS12 5RQ","T","N","F","","19","LAWNS TERRACE","","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/3B5CE842-7583-EE3A-E063-4804A8C0D6F1/current"
"4777E0AF-6DEB-5D59-E063-4804A8C09F8E","183000","2025-11-10","LS12 5RQ","T","N","F","","21","LAWNS TERRACE","","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/4777E0AF-6DEB-5D59-E063-4804A8C09F8E/current"
"42C129E5-5A8F-60A9-E063-4804A8C0C25D","250000","2025-10-09","LS12 5RR","D","N","F","","3","LAWNS GREEN","","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/42C129E5-5A8F-60A9-E063-4804A8C0C25D/current"
"402A3A66-E5CA-A7DF-E063-4804A8C0B80D","225000","2025-08-29","LS12 5RR","D","N","F","","12","LAWNS GREEN","","LEEDS","LEEDS","WEST YORKSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/402A3A66-E5CA-A7DF-E063-4804A8C0B80D/current"
"3DCCB7CA-9C12-5B9D-E063-4704A8C0331E","250000","2025-08-08","LS12 5RU","D","N","F","","18","MAPLE CROFT","NEW FARNLEY","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/3DCCB7CA-9C12-5B9D-E063-4704A8C0331E/current"
"4777E0AF-6CDD-5D59-E063-4804A8C09F8E","515000","2025-12-12","LS12 5RU","D","N","F","","21","MAPLE CROFT","NEW FARNLEY","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/4777E0AF-6CDD-5D59-E063-4804A8C09F8E/current"
"4777E0AF-6CB5-5D59-E063-4804A8C09F8E","420000","2025-12-16","LS12 5RU","D","N","F","","26","MAPLE CROFT","NEW FARNLEY","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/4777E0AF-6CB5-5D59-E063-4804A8C09F8E/current"
"42C129E5-5CE6-60A9-E063-4804A8C0C25D","270000","2025-09-05","LS12 5RW","D","N","F","","3","LAWNS CRESCENT","","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/42C129E5-5CE6-60A9-E063-4804A8C0C25D/current"
"2F7F2B43-B65D-E08F-E063-4804A8C05A49","285000","2025-01-31","LS12 5RW","D","N","F","","12","LAWNS CRESCENT","","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/2F7F2B43-B65D-E08F-E063-4804A8C05A49/current"
"44F406B7-16D8-1095-E063-4704A8C048D4","405000","2025-04-24","LS12 5RY","D","N","F","","3","MAPLE GROVE","NEW FARNLEY","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/44F406B7-16D8-1095-E063-4704A8C048D4/current"
"44F406B7-16DC-1095-E063-4704A8C048D4","265000","2025-09-26","LS12 5RZ","S","N","F","","3","MAPLE DRIVE","NEW FARNLEY","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/44F406B7-16DC-1095-E063-4704A8C048D4/current"
"2F7F2B43-B549-E08F-E063-4804A8C05A49","148000","2025-01-06","LS12 5SE","T","N","L","","4","STONECLIFFE DRIVE","","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/2F7F2B43-B549-E08F-E063-4804A8C05A49/current"
"44F406B7-1D0D-1095-E063-4704A8C048D4","165000","2025-10-31","LS12 5SE","S","N","F","","12","STONECLIFFE DRIVE","","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/44F406B7-1D0D-1095-E063-4704A8C048D4/current"
"49E87C32-AF6B-591C-E063-4704A8C00C31","220000","2025-12-18","LS12 5SU","T","N","F","","41","SANDSTONE DRIVE","","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/49E87C32-AF6B-591C-E063-4704A8C00C31/current"
"36A61A95-31B7-DEF2-E063-4704A8C046AE","177000","2025-05-16","LS12 5SU","T","N","F","","45","SANDSTONE DRIVE","","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/36A61A95-31B7-DEF2-E063-4704A8C046AE/current"
"42C129E5-5E9A-60A9-E063-4804A8C0C25D","295000","2025-10-03","LS12 5SX","D","N","F","","6","CORNSTONE FOLD","","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/42C129E5-5E9A-60A9-E063-4804A8C0C25D/current"
"34222873-062D-4D2B-E063-4704A8C07853","245000","2025-04-25","LS12 5SX","T","N","F","","15","CORNSTONE FOLD","","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/34222873-062D-4D2B-E063-4704A8C07853/current"
"3DCCB7CA-9CF5-5B9D-E063-4704A8C0331E","185500","2025-07-04","LS12 5SX","T","N","F","","29","CORNSTONE FOLD","","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/3DCCB7CA-9CF5-5B9D-E063-4704A8C0331E/current"
"38EDC0C3-88E1-0F63-E063-4704A8C00424","275000","2025-05-16","LS12 5SZ","D","N","F","","3","PITCHSTONE COURT","","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/38EDC0C3-88E1-0F63-E063-4704A8C00424/current"
"4777E0AF-6D7E-5D59-E063-4804A8C09F8E","199950","2025-07-04","LS12 5SZ","T","N","F","","6","PITCHSTONE COURT","","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/4777E0AF-6D7E-5D59-E063-4804A8C09F8E/current"
"42C129E5-5E83-60A9-E063-4804A8C0C25D","510000","2025-08-20","LS12 5TN","D","N","F","","26","STEPHENSON DRIVE","","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/42C129E5-5E83-60A9-E063-4804A8C0C25D/current"
"3B5CE842-74FA-EE3A-E063-4804A8C0D6F1","305000","2025-06-27","LS12 5UA","D","N","F","","4","HOLME FARM COURT","","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/3B5CE842-74FA-EE3A-E063-4804A8C0D6F1/current"
"36A61A95-2D1A-DEF2-E063-4704A8C046AE","249000","2025-03-28","LS12 6AP","S","N","F","","46","KIRKDALE AVENUE","","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/36A61A95-2D1A-DEF2-E063-4704A8C046AE/current"
"2F7F2B43-EEC9-E08F-E063-4804A8C05A49","250000","2025-02-21","LS12 6AQ","S","N","F","","323","WHITEHALL ROAD","","LEEDS","LEEDS","WEST YORKSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/2F7F2B43-EEC9-E08F-E063-4804A8C05A49/current"
"3DCCB7CA-A0CC-5B9D-E063-4704A8C0331E","280000","2025-07-27","LS12 6AR","S","N","F","","14","KIRKDALE VIEW","","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/3DCCB7CA-A0CC-5B9D-E063-4704A8C0331E/current"
"31C68072-D77A-FEE3-E063-4804A8C04F37","260000","2025-03-07","LS12 6AT","S","N","F","","10","KIRKDALE GARDENS","","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/31C68072-D77A-FEE3-E063-4804A8C04F37/current"
"31C68072-D56B-FEE3-E063-4804A8C04F37","250000","2025-02-04","LS12 6AT","S","N","F","","23","KIRKDALE GARDENS","","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/31C68072-D56B-FEE3-E063-4804A8C04F37/current"
"49E87C32-B0A0-591C-E063-4704A8C00C31","210000","2025-12-19","LS12 6AX","S","N","F","","5","PRINCE EDWARD GROVE","","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/49E87C32-B0A0-591C-E063-4704A8C00C31/current"
"42C129E5-5D46-60A9-E063-4804A8C0C25D","184000","2025-10-03","LS12 6AX","S","N","F","","8","PRINCE EDWARD GROVE","","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/42C129E5-5D46-60A9-E063-4804A8C0C25D/current"
"44F406B7-13F1-1095-E063-4704A8C048D4","196000","2025-11-13","LS12 6AX","S","N","F","","20","PRINCE EDWARD GROVE","","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/44F406B7-13F1-1095-E063-4704A8C048D4/current"
"402A3A66-A296-A7DF-E063-4804A8C0B80D","174000","2025-09-12","LS12 6AY","S","N","F","","119","KIRKDALE CRESCENT","","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/402A3A66-A296-A7DF-E063-4804A8C0B80D/current"
"42C129E5-5E05-60A9-E063-4804A8C0C25D","170000","2025-09-05","LS12 6AZ","S","N","F","","12","KIRKDALE MOUNT","","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/42C129E5-5E05-60A9-E063-4804A8C0C25D/current"
"34222873-0788-4D2B-E063-4704A8C07853","170000","2025-03-28","LS12 6AZ","S","N","F","","44","KIRKDALE MOUNT","","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/34222873-0788-4D2B-E063-4704A8C07853/current"
"3B5CE842-774E-EE3A-E063-4804A8C0D6F1","190000","2025-06-23","LS12 6BA","S","N","F","","3","KIRKDALE TERRACE","","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/3B5CE842-774E-EE3A-E063-4804A8C0D6F1/current"
"402A3A66-A7D8-A7DF-E063-4804A8C0B80D","250000","2025-08-29","LS12 6BP","T","N","F","","5","HONEYBOURNE ROAD","","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/402A3A66-A7D8-A7DF-E063-4804A8C0B80D/current"
"44F406B7-1EFD-1095-E063-4704A8C048D4","236500","2025-09-26","LS12 6BP","T","N","F","","6","HONEYBOURNE ROAD","","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/44F406B7-1EFD-1095-E063-4704A8C048D4/current"
"3DCCB7CA-A340-5B9D-E063-4704A8C0331E","40000","2025-07-25","LS12 6BP","S","N","F","","10","HONEYBOURNE ROAD","","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/3DCCB7CA-A340-5B9D-E063-4704A8C0331E/current"
"42C129E5-66DE-60A9-E063-4804A8C0C25D","237500","2025-09-19","LS12 6BP","T","N","F","","22","HONEYBOURNE ROAD","","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/42C129E5-66DE-60A9-E063-4804A8C0C25D/current"
"402A3A66-AA64-A7DF-E063-4804A8C0B80D","164000","2025-08-07","LS12 6BP","F","N","L","","24","HONEYBOURNE ROAD","","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/402A3A66-AA64-A7DF-E063-4804A8C0B80D/current"
"402A3A66-AA45-A7DF-E063-4804A8C0B80D","270000","2025-09-18","LS12 6BU","T","N","F","","41","RUTLAND COURT","","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/402A3A66-AA45-A7DF-E063-4804A8C0B80D/current"
"38EDC0C3-8D14-0F63-E063-4704A8C00424","294995","2025-06-04","LS12 6EJ","S","N","L","","16","PULLMAN CRESCENT","","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/38EDC0C3-8D14-0F63-E063-4704A8C00424/current"
"3DCCB7CA-A0FF-5B9D-E063-4704A8C0331E","300000","2025-08-08","LS12 6ES","S","N","F","","41","PIEBRIDGE WAY","","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/3DCCB7CA-A0FF-5B9D-E063-4704A8C0331E/current"
"36A61A95-372B-DEF2-E063-4704A8C046AE","325000","2025-04-17","LS12 6GY","T","N","F","","7","WOOD LANE MEWS","NEW FARNLEY","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/36A61A95-372B-DEF2-E063-4704A8C046AE/current"
